D1;MP30;00:00:00;1861;2817;1
D2;MP30;00:00:02;3826;2955;1
D3;MP30;00:00:04;3690;1432;1
D4;MP30;00:00:06;3655;2522;1
D5;MP30;00:00:08;1680;243;1
D6;MP30;00:00:10;3280;712;1
D7;MP30;00:00:12;685;3594;1
D8;MP30;00:00:14;2142;2427;1
D9;MP30;00:00:16;4412;278;1
D10;MP30;00:00:18;3064;1008;1
D11;MP30;00:00:20;3086;777;1
D12;MP30;00:00:22;4390;1158;1
D13;MP30;00:00:24;1189;4139;1
D14;MP30;00:00:26;2560;3255;1
D15;MP30;00:00:28;3022;3128;1
D16;MP30;00:00:31;4239;2901;1
D17;MP30;00:00:33;420;1367;1
D18;MP30;00:00:35;2198;59;1
D19;MP30;00:00:37;1184;3218;1
D20;MP30;00:00:39;1900;3864;1
D21;MP30;00:00:41;544;1352;1
D22;MP30;00:00:43;3236;3193;1
D23;MP30;00:00:45;1335;2685;1
D24;MP30;00:00:47;2152;3894;1
D25;MP30;00:00:49;141;3569;1
D26;MP30;00:00:51;2132;3548;1
D27;MP30;00:00:53;1140;4299;1
D28;MP30;00:00:55;1880;2911;1
D29;MP30;00:00:57;1777;163;1
D30;MP30;00:00:59;942;526;1
D31;MP30;00:01:00;3726;1334;1
D32;MP30;00:01:02;284;2397;1
D33;MP30;00:01:04;3653;3514;1
D34;MP30;00:01:06;4200;4366;1
D35;MP30;00:01:08;3037;2901;1
D36;MP30;00:01:10;1722;2102;1
D37;MP30;00:01:12;451;3957;1
D38;MP30;00:01:14;750;1413;1
D39;MP30;00:01:16;2193;1015;1
D40;MP30;00:01:18;4055;3075;1
D41;MP30;00:01:20;2295;1675;1
D42;MP30;00:01:22;771;3666;1
D43;MP30;00:01:24;2447;2312;1
D44;MP30;00:01:26;2230;3719;1
D45;MP30;00:01:28;1598;2222;1
D46;MP30;00:01:31;3802;322;1
D47;MP30;00:01:33;4383;1748;1
D48;MP30;00:01:35;257;2340;1
D49;MP30;00:01:37;2313;1087;1
D50;MP30;00:01:39;1646;1253;1
D51;MP30;00:01:41;706;4321;1
D52;MP30;00:01:43;2980;1731;1
D53;MP30;00:01:45;2068;1096;1
D54;MP30;00:01:47;1683;2755;1
D55;MP30;00:01:49;1653;3849;1
D56;MP30;00:01:51;3094;504;1
D57;MP30;00:01:53;2642;1104;1
D58;MP30;00:01:55;2551;332;1
D59;MP30;00:01:57;2041;1634;1
D60;MP30;00:01:59;3352;408;1
D61;MP30;00:02:00;942;2656;1
D62;MP30;00:02:02;2121;1795;1
D63;MP30;00:02:04;216;2903;1
D64;MP30;00:02:06;2780;3648;1
D65;MP30;00:02:08;4449;3349;1
D66;MP30;00:02:10;1113;2992;1
D67;MP30;00:02:12;1680;976;1
D68;MP30;00:02:14;1861;4408;1
D69;MP30;00:02:16;1254;104;1
D70;MP30;00:02:18;987;2832;1
D71;MP30;00:02:20;928;2563;1
D72;MP30;00:02:22;3358;3131;1
D73;MP30;00:02:24;840;618;1
D74;MP30;00:02:26;2346;920;1
D75;MP30;00:02:28;64;553;1
D76;MP30;00:02:31;2501;2692;1
D77;MP30;00:02:33;4446;3540;1
D78;MP30;00:02:35;1665;2416;1
D79;MP30;00:02:37;869;3428;1
D80;MP30;00:02:39;2590;1105;1
D81;MP30;00:02:41;2956;2822;1
D82;MP30;00:02:43;3880;1575;1
D83;MP30;00:02:45;397;1819;1
D84;MP30;00:02:47;1510;240;1
D85;MP30;00:02:49;2342;3675;1
D86;MP30;00:02:51;1219;1483;1
D87;MP30;00:02:53;765;2597;1
D88;MP30;00:02:55;179;4467;1
D89;MP30;00:02:57;2432;2036;1
D90;MP30;00:02:59;210;1046;1
D91;MP30;00:03:00;4006;747;1
D92;MP30;00:03:02;4067;989;1
D93;MP30;00:03:04;1653;3355;1
D94;MP30;00:03:06;4145;3672;1
D95;MP30;00:03:08;2495;806;1
D96;MP30;00:03:10;4239;3101;1
D97;MP30;00:03:12;2152;2782;1
D98;MP30;00:03:14;1806;3630;1
D99;MP30;00:03:16;4257;4452;1
D100;MP30;00:03:18;2193;1726;1
D101;MP30;00:03:20;830;2275;1
D102;MP30;00:03:22;2375;72;1
D103;MP30;00:03:24;2642;493;1
D104;MP30;00:03:26;1702;1390;1
D105;MP30;00:03:28;2315;1275;1
D106;MP30;00:03:31;979;2921;1
D107;MP30;00:03:33;4390;1398;1
D108;MP30;00:03:35;3793;4317;1
D109;MP30;00:03:37;101;4404;1
D110;MP30;00:03:39;3094;3820;1
D111;MP30;00:03:41;384;2429;1
D112;MP30;00:03:43;141;3803;1
D113;MP30;00:03:45;1777;787;1
D114;MP30;00:03:47;2068;4222;1
D115;MP30;00:03:49;1189;4378;1
D116;MP30;00:03:51;1071;2899;1
D117;MP30;00:03:53;4157;1829;1
D118;MP30;00:03:55;722;752;1
D119;MP30;00:03:57;2900;4163;1
D120;MP30;00:03:59;1692;2891;1
D121;MP30;00:04:00;1646;1499;1
D122;MP30;00:04:02;2512;3676;1
D123;MP30;00:04:04;2703;2190;1
D124;MP30;00:04:06;2242;4458;1
D125;MP30;00:04:08;1861;532;1
D126;MP30;00:04:10;139;849;1
D127;MP30;00:04:12;1184;4248;1
D128;MP30;00:04:14;420;4190;1
D129;MP30;00:04:16;3880;3560;1
D130;MP30;00:04:18;3086;3164;1
D131;MP30;00:04:20;1665;1866;1
D132;MP30;00:04:22;3236;479;1
D133;MP30;00:04:24;4051;1750;1
D134;MP30;00:04:26;500;3051;1
D135;MP30;00:04:28;5;4227;1
D136;MP30;00:04:31;2501;3742;1
D137;MP30;00:04:33;2956;133;1
D138;MP30;00:04:35;2132;3105;1
D139;MP30;00:04:37;2342;172;1
D140;MP30;00:04:39;3605;208;1
D141;MP30;00:04:41;2447;1533;1
D142;MP30;00:04:43;2373;2223;1
D143;MP30;00:04:45;2224;989;1
D144;MP30;00:04:47;257;1841;1
D145;MP30;00:04:49;750;1947;1
D146;MP30;00:04:51;179;4328;1
D147;MP30;00:04:53;2780;2927;1
D148;MP30;00:04:55;2733;3287;1
D149;MP30;00:04:57;660;3709;1
D150;MP30;00:04:59;442;4179;1
D151;MP30;00:05:00;1878;127;1
D152;MP30;00:05:02;265;3381;1
D153;MP30;00:05:04;1469;4026;1
D154;MP30;00:05:06;2960;3147;1
D155;MP30;00:05:08;1113;3375;1
D156;MP30;00:05:10;2068;2450;1
D157;MP30;00:05:12;4383;3917;1
D158;MP30;00:05:14;1335;4000;1
D159;MP30;00:05:16;2980;1965;1
D160;MP30;00:05:18;2900;1226;1
D161;MP30;00:05:20;42;2694;1
D162;MP30;00:05:22;1722;2633;1
D163;MP30;00:05:24;3510;1579;1
D164;MP30;00:05:26;2432;977;1
D165;MP30;00:05:28;869;2438;1
D166;MP30;00:05:31;1944;1100;1
D167;MP30;00:05:33;1692;392;1
D168;MP30;00:05:35;384;191;1
D169;MP30;00:05:37;1806;4175;1
D170;MP30;00:05:39;1254;756;1
D171;MP30;00:05:41;2945;2881;1
D172;MP30;00:05:43;544;1782;1
D173;MP30;00:05:45;1683;1419;1
D174;MP30;00:05:47;3064;2787;1
D175;MP30;00:05:49;3793;925;1
D176;MP30;00:05:51;362;1752;1
D177;MP30;00:05:53;2012;1984;1
D178;MP30;00:05:55;1007;3177;1
D179;MP30;00:05:57;3383;1634;1
D180;MP30;00:05:59;801;3025;1
D181;MP30;00:06:00;750;2428;1
D182;MP30;00:06:02;1655;1912;1
D183;MP30;00:06:04;2193;689;1
D184;MP30;00:06:06;2554;3065;1
D185;MP30;00:06:08;3334;3805;1
D186;MP30;00:06:10;3094;2831;1
D187;MP30;00:06:12;2501;158;1
D188;MP30;00:06:14;1054;1747;1
D189;MP30;00:06:16;2346;3121;1
D190;MP30;00:06:18;2386;1110;1
D191;MP30;00:06:20;3667;3267;1
D192;MP30;00:06:22;3726;1045;1
D193;MP30;00:06:24;3385;1519;1
D194;MP30;00:06:26;1628;1053;1
D195;MP30;00:06:28;928;2491;1
D196;MP30;00:06:31;3280;2098;1
D197;MP30;00:06:33;1289;1995;1
D198;MP30;00:06:35;2853;430;1
D199;MP30;00:06:37;771;1938;1
D200;MP30;00:06:39;3358;3071;1
D201;MP30;00:06:41;284;2151;1
D202;MP30;00:06:43;3869;687;1
D203;MP30;00:06:45;840;3798;1
D204;MP30;00:06:47;4200;2139;1
D205;MP30;00:06:49;179;3778;1
D206;MP30;00:06:51;625;2133;1
D207;MP30;00:06:53;397;4146;1
D208;MP30;00:06:55;4436;589;1
D209;MP30;00:06:57;1132;2805;1
D210;MP30;00:06:59;2495;2938;1
D211;MP30;00:07:00;141;752;1
D212;MP30;00:07:02;4269;832;1
D213;MP30;00:07:04;3064;4154;1
D214;MP30;00:07:06;451;1936;1
D215;MP30;00:07:08;2041;2916;1
D216;MP30;00:07:10;1951;1019;1
D217;MP30;00:07:12;3551;2112;1
D218;MP30;00:07:14;2719;2098;1
D219;MP30;00:07:16;4055;290;1
D220;MP30;00:07:18;942;48;1
D221;MP30;00:07:20;3352;335;1
D222;MP30;00:07:22;2850;2920;1
D223;MP30;00:07:24;139;3421;1
D224;MP30;00:07:26;660;751;1
D225;MP30;00:07:28;2999;672;1
D226;MP30;00:07:31;4301;4160;1
D227;MP30;00:07:33;2295;477;1
D228;MP30;00:07:35;4051;4078;1
D229;MP30;00:07:37;4390;91;1
D230;MP30;00:07:39;2590;1962;1
D231;MP30;00:07:41;722;504;1
D232;MP30;00:07:43;3793;726;1
D233;MP30;00:07:45;4257;3262;1
D234;MP30;00:07:47;2132;3997;1
D235;MP30;00:07:49;2780;4274;1
D236;MP30;00:07:51;1557;3741;1
D237;MP30;00:07:53;1653;2172;1
D238;MP30;00:07:55;2313;3964;1
D239;MP30;00:07:57;4446;3759;1
D240;MP30;00:07:59;1469;3465;1
