00:00:00,D1,MP30,00:00:00,(16.3663435,48.2112651),(16.4070729,48.1872982),1
00:00:00,D2,MP30,00:00:02,(16.3704417,48.2363711),(16.3563771,48.2075711),1
00:00:00,D3,MP30,00:00:04,(16.3565,48.1744149),(16.3245695,48.1816718),1
00:00:00,D4,MP30,00:00:06,(16.3431569,48.2210156),(16.3705381,48.2061836),1
00:00:00,D5,MP30,00:00:08,(16.316536,48.2251788),(16.3266088,48.1991062),1
00:00:00,D6,MP30,00:00:10,(16.394847,48.1849216),(16.3755555,48.2335459),1
00:00:00,D7,MP30,00:00:12,(16.3468776,48.1995958),(16.3287076,48.2270652),1
00:00:00,D8,MP30,00:00:14,(16.390984,48.2040691),(16.332379,48.2181482),1
00:00:00,D9,MP30,00:00:16,(16.345685,48.2152903),(16.3398917,48.1934283),1
00:00:00,D10,MP30,00:00:18,(16.3540923,48.2041024),(16.3262582,48.2035289),1
00:00:00,D11,MP30,00:00:20,(16.4080902,48.2233564),(16.3772914,48.2214804),1
00:00:00,D12,MP30,00:00:22,(16.3847016,48.191163),(16.3317163,48.1750445),1
00:00:00,D13,MP30,00:00:24,(16.3749816,48.2156551),(16.3387683,48.2295827),1
00:00:00,D14,MP30,00:00:26,(16.3939161,48.1995719),(16.3889088,48.2338635),1
00:00:00,D15,MP30,00:00:28,(16.3363267,48.1903345),(16.3289048,48.211677),1
00:00:00,D16,MP30,00:00:31,(16.3974683,48.2029752),(16.3491133,48.2054324),1
00:00:00,D17,MP30,00:00:33,(16.3537109,48.2273911),(16.32714,48.2043588),1
00:00:00,D18,MP30,00:00:35,(16.3115677,48.1897966),(16.3806496,48.2163),1
00:00:00,D19,MP30,00:00:37,(16.3354337,48.2090425),(16.3782812,48.2179731),1
00:00:00,D20,MP30,00:00:39,(16.3401854,48.2252581),(16.32714,48.2043588),1
00:00:00,D21,MP30,00:00:41,(16.3743083,48.2286202),(16.3691424,48.1911504),1
00:00:00,D22,MP30,00:00:43,(16.3810247,48.1687719),(16.3735511,48.1871067),1
00:00:00,D23,MP30,00:00:45,(16.3649645,48.1888121),(16.3204124,48.1862601),1
00:00:00,D24,MP30,00:00:47,(16.3325194,48.1875556),(16.3876365,48.1910585),1
