D1;MP30;00:00:00;7412;2819;1
D2;MP30;00:00:00;1920;78;1
D3;MP30;00:00:01;244;4287;1
D4;MP30;00:00:01;7597;301;1
D5;MP30;00:00:02;5539;22;1
D6;MP30;00:00:03;5496;3299;1
D7;MP30;00:00:03;7694;982;1
D8;MP30;00:00:04;5562;6129;1
D9;MP30;00:00:05;6376;3600;1
D10;MP30;00:00:05;4766;4964;1
D11;MP30;00:00:06;2344;2975;1
D12;MP30;00:00:07;7913;5007;1
D13;MP30;00:00:07;2070;3465;1
D14;MP30;00:00:08;7876;5843;1
D15;MP30;00:00:09;6705;6860;1
D16;MP30;00:00:09;387;6094;1
D17;MP30;00:00:10;3529;5115;1
D18;MP30;00:00:11;7118;1036;1
D19;MP30;00:00:11;429;7803;1
D20;MP30;00:00:12;2954;690;1
D21;MP30;00:00:13;6101;7826;1
D22;MP30;00:00:13;6856;2940;1
D23;MP30;00:00:14;4825;16;1
D24;MP30;00:00:15;4845;520;1
D25;MP30;00:00:15;5118;7018;1
D26;MP30;00:00:16;4056;6262;1
D27;MP30;00:00:17;2039;2288;1
D28;MP30;00:00:17;6615;2393;1
D29;MP30;00:00:18;7340;7456;1
D30;MP30;00:00:19;7637;6913;1
D31;MP30;00:00:19;7260;2712;1
D32;MP30;00:00:20;1583;561;1
D33;MP30;00:00:21;2178;3485;1
D34;MP30;00:00:21;4491;3933;1
D35;MP30;00:00:22;7909;4597;1
D36;MP30;00:00:23;7472;3693;1
D37;MP30;00:00:23;2808;1907;1
D38;MP30;00:00:24;6431;523;1
D39;MP30;00:00:25;5133;6144;1
D40;MP30;00:00:25;2743;7413;1
D41;MP30;00:00:26;178;7585;1
D42;MP30;00:00:27;1792;3238;1
D43;MP30;00:00:27;1744;660;1
D44;MP30;00:00:28;3535;7393;1
D45;MP30;00:00:29;6944;3865;1
D46;MP30;00:00:30;472;4848;1
D47;MP30;00:00:30;1339;3113;1
D48;MP30;00:00:31;2539;4551;1
D49;MP30;00:00:31;4272;6175;1
D50;MP30;00:00:32;1813;7492;1
D51;MP30;00:00:33;503;1754;1
D52;MP30;00:00:33;1835;4631;1
D53;MP30;00:00:34;7890;2250;1
D54;MP30;00:00:35;5810;1105;1
D55;MP30;00:00:35;6722;6632;1
D56;MP30;00:00:36;938;2950;1
D57;MP30;00:00:37;2455;1897;1
D58;MP30;00:00:37;7394;477;1
D59;MP30;00:00:38;4605;2343;1
D60;MP30;00:00:39;3555;544;1
D61;MP30;00:00:39;2587;4332;1
D62;MP30;00:00:40;5029;5425;1
D63;MP30;00:00:41;6224;5519;1
D64;MP30;00:00:41;4134;3038;1
D65;MP30;00:00:42;1875;3172;1
D66;MP30;00:00:43;7738;5916;1
D67;MP30;00:00:43;3448;120;1
D68;MP30;00:00:44;1411;541;1
D69;MP30;00:00:45;7895;2219;1
D70;MP30;00:00:45;7041;882;1
D71;MP30;00:00:46;29;1689;1
D72;MP30;00:00:47;2626;2122;1
D73;MP30;00:00:47;2524;3020;1
D74;MP30;00:00:48;4910;5744;1
D75;MP30;00:00:49;3295;6547;1
D76;MP30;00:00:49;3060;4355;1
D77;MP30;00:00:50;6267;6590;1
D78;MP30;00:00:51;2147;651;1
D79;MP30;00:00:51;3449;6624;1
D80;MP30;00:00:52;4716;426;1
D81;MP30;00:00:53;2249;1246;1
D82;MP30;00:00:53;814;2408;1
D83;MP30;00:00:54;5424;1371;1
D84;MP30;00:00:55;713;4930;1
D85;MP30;00:00:55;2068;7454;1
D86;MP30;00:00:56;255;7038;1
D87;MP30;00:00:57;5215;5465;1
D88;MP30;00:00:57;3403;6742;1
D89;MP30;00:00:58;7648;3768;1
D90;MP30;00:00:59;6785;7653;1
D91;MP30;00:01:00;3685;1981;1
D92;MP30;00:01:00;2954;846;1
D93;MP30;00:01:01;3136;4438;1
D94;MP30;00:01:01;7658;1301;1
D95;MP30;00:01:02;6987;7375;1
D96;MP30;00:01:03;4008;3687;1
D97;MP30;00:01:03;4900;7176;1
D98;MP30;00:01:04;6435;6937;1
D99;MP30;00:01:05;6376;3746;1
D100;MP30;00:01:05;7556;4241;1
D101;MP30;00:01:06;1886;1358;1
D102;MP30;00:01:07;4771;7566;1
D103;MP30;00:01:07;7909;3291;1
D104;MP30;00:01:08;3869;4583;1
D105;MP30;00:01:09;4081;7552;1
D106;MP30;00:01:09;7597;4317;1
D107;MP30;00:01:10;1759;1668;1
D108;MP30;00:01:11;7792;4070;1
D109;MP30;00:01:11;4729;2386;1
D110;MP30;00:01:12;6524;5608;1
D111;MP30;00:01:13;6944;7356;1
D112;MP30;00:01:13;6585;6787;1
D113;MP30;00:01:14;5496;4047;1
D114;MP30;00:01:15;6080;4659;1
D115;MP30;00:01:15;6220;2276;1
D116;MP30;00:01:16;6101;7820;1
D117;MP30;00:01:17;3820;100;1
D118;MP30;00:01:17;3529;425;1
D119;MP30;00:01:18;3298;4537;1
D120;MP30;00:01:19;5253;229;1
D121;MP30;00:01:19;2743;380;1
D122;MP30;00:01:20;6615;3506;1
D123;MP30;00:01:21;6705;5647;1
D124;MP30;00:01:21;1732;4156;1
D125;MP30;00:01:22;4056;4936;1
D126;MP30;00:01:23;4845;3484;1
D127;MP30;00:01:23;1920;3279;1
D128;MP30;00:01:24;4876;276;1
D129;MP30;00:01:25;2808;7414;1
D130;MP30;00:01:25;7876;484;1
D131;MP30;00:01:26;5917;3040;1
D132;MP30;00:01:27;5330;1524;1
D133;MP30;00:01:27;3535;430;1
D134;MP30;00:01:28;7118;3931;1
D135;MP30;00:01:29;6620;4290;1
D136;MP30;00:01:30;3977;7110;1
D137;MP30;00:01:30;938;5460;1
D138;MP30;00:01:31;7601;3996;1
D139;MP30;00:01:31;2524;350;1
D140;MP30;00:01:32;954;7174;1
D141;MP30;00:01:33;774;354;1
D142;MP30;00:01:33;6317;385;1
D143;MP30;00:01:34;7895;3285;1
D144;MP30;00:01:35;5239;6046;1
D145;MP30;00:01:35;2344;3561;1
D146;MP30;00:01:36;6802;2563;1
D147;MP30;00:01:37;3617;4098;1
D148;MP30;00:01:37;713;815;1
D149;MP30;00:01:38;4806;3710;1
D150;MP30;00:01:39;3317;5623;1
D151;MP30;00:01:39;7378;2852;1
D152;MP30;00:01:40;2455;4855;1
D153;MP30;00:01:41;4662;6958;1
D154;MP30;00:01:41;4020;5979;1
D155;MP30;00:01:42;5215;2440;1
D156;MP30;00:01:43;1260;3664;1
D157;MP30;00:01:43;4272;3118;1
D158;MP30;00:01:44;7423;731;1
D159;MP30;00:01:45;4250;7228;1
D160;MP30;00:01:45;3295;3205;1
D161;MP30;00:01:46;138;4571;1
D162;MP30;00:01:47;2255;1119;1
D163;MP30;00:01:47;611;7831;1
D164;MP30;00:01:48;6423;1009;1
D165;MP30;00:01:49;7648;3700;1
D166;MP30;00:01:49;251;2643;1
D167;MP30;00:01:50;1440;4229;1
D168;MP30;00:01:51;324;1128;1
D169;MP30;00:01:51;4825;3796;1
D170;MP30;00:01:52;7260;1423;1
D171;MP30;00:01:53;6033;615;1
D172;MP30;00:01:53;6345;7805;1
D173;MP30;00:01:54;2779;5395;1
D174;MP30;00:01:55;2059;3007;1
D175;MP30;00:01:55;2316;4061;1
D176;MP30;00:01:56;7890;6433;1
D177;MP30;00:01:57;178;4693;1
D178;MP30;00:01:57;255;2012;1
D179;MP30;00:01:58;4605;3542;1
D180;MP30;00:01:59;7089;4790;1
D181;MP30;00:02:00;4252;6770;1
D182;MP30;00:02:00;953;3272;1
D183;MP30;00:02:01;127;3595;1
D184;MP30;00:02:01;2797;1119;1
D185;MP30;00:02:02;5893;6273;1
D186;MP30;00:02:03;2147;6319;1
D187;MP30;00:02:03;7913;6412;1
D188;MP30;00:02:04;6856;5874;1
D189;MP30;00:02:05;7194;5260;1
D190;MP30;00:02:05;751;1763;1
D191;MP30;00:02:06;3529;5385;1
D192;MP30;00:02:07;7876;3142;1
D193;MP30;00:02:07;3363;1443;1
D194;MP30;00:02:08;3889;7550;1
D195;MP30;00:02:09;1813;802;1
D196;MP30;00:02:09;6267;768;1
D197;MP30;00:02:10;244;3593;1
D198;MP30;00:02:11;2539;4722;1
D199;MP30;00:02:11;5020;580;1
D200;MP30;00:02:12;4876;1325;1
D201;MP30;00:02:13;303;1347;1
D202;MP30;00:02:13;1792;4996;1
D203;MP30;00:02:14;1759;7577;1
D204;MP30;00:02:15;2354;4714;1
D205;MP30;00:02:15;652;1666;1
D206;MP30;00:02:16;6722;5825;1
D207;MP30;00:02:17;5330;6206;1
D208;MP30;00:02:17;5490;6553;1
D209;MP30;00:02:18;6524;4624;1
D210;MP30;00:02:19;3820;1345;1
D211;MP30;00:02:19;4134;6726;1
D212;MP30;00:02:20;4366;1080;1
D213;MP30;00:02:21;6383;6176;1
D214;MP30;00:02:21;6435;3382;1
D215;MP30;00:02:22;1339;3608;1
D216;MP30;00:02:23;4845;3347;1
D217;MP30;00:02:23;2039;5956;1
D218;MP30;00:02:24;4258;6125;1
D219;MP30;00:02:25;1216;5854;1
D220;MP30;00:02:25;503;5116;1
D221;MP30;00:02:26;6705;1484;1
D222;MP30;00:02:27;387;3270;1
D223;MP30;00:02:27;5253;2583;1
D224;MP30;00:02:28;7694;5653;1
D225;MP30;00:02:29;429;1194;1
D226;MP30;00:02:30;5575;4312;1
D227;MP30;00:02:30;7658;4851;1
D228;MP30;00:02:31;7718;3408;1
D229;MP30;00:02:31;2658;343;1
D230;MP30;00:02:32;1875;3273;1
D231;MP30;00:02:33;954;1972;1
D232;MP30;00:02:33;6585;89;1
D233;MP30;00:02:34;4020;4675;1
D234;MP30;00:02:35;5118;5171;1
D235;MP30;00:02:35;2068;5957;1
D236;MP30;00:02:36;3448;3329;1
D237;MP30;00:02:37;713;7714;1
D238;MP30;00:02:37;5496;7045;1
D239;MP30;00:02:38;2249;6392;1
D240;MP30;00:02:39;5424;5934;1
D241;MP30;00:02:39;774;3703;1
D242;MP30;00:02:40;2694;608;1
