D1;MP30;00:00:00;941;4204;1
D2;MP30;00:00:00;4481;7776;1
D3;MP30;00:00:00;3147;3756;1
D4;MP30;00:00:01;3907;368;1
D5;MP30;00:00:01;313;6969;1
D6;MP30;00:00:02;3216;6403;1
D7;MP30;00:00:02;531;6802;1
D8;MP30;00:00:03;7025;390;1
D9;MP30;00:00:03;6282;3664;1
D10;MP30;00:00:04;4635;4462;1
D11;MP30;00:00:04;7304;7084;1
D12;MP30;00:00:05;7004;71;1
D13;MP30;00:00:05;7667;7716;1
D14;MP30;00:00:06;4384;3984;1
D15;MP30;00:00:06;5403;5859;1
D16;MP30;00:00:07;3527;1408;1
D17;MP30;00:00:07;7620;3695;1
D18;MP30;00:00:08;3877;3158;1
D19;MP30;00:00:08;2120;1945;1
D20;MP30;00:00:09;3464;7888;1
D21;MP30;00:00:09;6405;7930;1
D22;MP30;00:00:10;7612;4228;1
D23;MP30;00:00:10;5093;2503;1
D24;MP30;00:00:11;891;594;1
D25;MP30;00:00:11;6918;6591;1
D26;MP30;00:00:12;217;2735;1
D27;MP30;00:00:12;1378;5446;1
D28;MP30;00:00:13;5191;2811;1
D29;MP30;00:00:13;3639;3132;1
D30;MP30;00:00:14;4528;7446;1
D31;MP30;00:00:14;3376;5367;1
D32;MP30;00:00:15;2027;1041;1
D33;MP30;00:00:15;1208;3166;1
D34;MP30;00:00:16;696;7233;1
D35;MP30;00:00:16;6831;2580;1
D36;MP30;00:00:17;5355;3399;1
D37;MP30;00:00:17;5495;114;1
D38;MP30;00:00:18;5259;6179;1
D39;MP30;00:00:18;4079;5810;1
D40;MP30;00:00:19;573;6244;1
D41;MP30;00:00:19;385;4861;1
D42;MP30;00:00:20;5679;7901;1
D43;MP30;00:00:20;7544;7807;1
D44;MP30;00:00:21;6170;3693;1
D45;MP30;00:00:21;2368;2072;1
D46;MP30;00:00:22;3122;3267;1
D47;MP30;00:00:22;602;5330;1
D48;MP30;00:00:23;2234;5083;1
D49;MP30;00:00:23;5698;4829;1
D50;MP30;00:00:24;2385;4536;1
D51;MP30;00:00:24;6012;2943;1
D52;MP30;00:00:25;4983;7617;1
D53;MP30;00:00:25;5543;3589;1
D54;MP30;00:00:26;1915;5322;1
D55;MP30;00:00:26;6275;5304;1
D56;MP30;00:00:27;3528;4058;1
D57;MP30;00:00:27;4792;7353;1
D58;MP30;00:00:28;112;4847;1
D59;MP30;00:00:28;6082;6352;1
D60;MP30;00:00:29;4379;619;1
D61;MP30;00:00:30;4582;5883;1
D62;MP30;00:00:30;5121;2391;1
D63;MP30;00:00:30;2529;2410;1
D64;MP30;00:00:31;1753;3422;1
D65;MP30;00:00:31;6832;6522;1
D66;MP30;00:00:32;1016;683;1
D67;MP30;00:00:32;6901;3417;1
D68;MP30;00:00:33;6694;7187;1
D69;MP30;00:00:33;7690;2654;1
D70;MP30;00:00:34;4884;7145;1
D71;MP30;00:00:34;6478;7583;1
D72;MP30;00:00:35;2399;3649;1
D73;MP30;00:00:35;3192;6713;1
D74;MP30;00:00:36;5337;111;1
D75;MP30;00:00:36;3745;2892;1
D76;MP30;00:00:37;3603;5588;1
D77;MP30;00:00:37;2475;4777;1
D78;MP30;00:00:38;3036;3793;1
D79;MP30;00:00:38;4037;953;1
D80;MP30;00:00:39;2238;6650;1
D81;MP30;00:00:39;4934;6801;1
D82;MP30;00:00:40;6279;3814;1
D83;MP30;00:00:40;777;943;1
D84;MP30;00:00:41;992;4076;1
D85;MP30;00:00:41;3143;1547;1
D86;MP30;00:00:42;1948;3653;1
D87;MP30;00:00:42;3304;6374;1
D88;MP30;00:00:43;5213;7256;1
D89;MP30;00:00:43;6471;2896;1
D90;MP30;00:00:44;3856;2590;1
D91;MP30;00:00:44;3040;2388;1
D92;MP30;00:00:45;5892;5986;1
D93;MP30;00:00:45;5012;7448;1
D94;MP30;00:00:46;7549;970;1
D95;MP30;00:00:46;4758;4149;1
D96;MP30;00:00:47;5301;2376;1
D97;MP30;00:00:47;1579;956;1
D98;MP30;00:00:48;3080;3924;1
D99;MP30;00:00:48;7333;755;1
D100;MP30;00:00:49;3839;610;1
D101;MP30;00:00:49;2696;2349;1
D102;MP30;00:00:50;334;4309;1
D103;MP30;00:00:50;279;7712;1
D104;MP30;00:00:51;5103;3469;1
D105;MP30;00:00:51;4931;695;1
D106;MP30;00:00:52;207;464;1
D107;MP30;00:00:52;946;389;1
D108;MP30;00:00:53;1011;2040;1
D109;MP30;00:00:53;358;6492;1
D110;MP30;00:00:54;4448;3661;1
D111;MP30;00:00:54;4873;2457;1
D112;MP30;00:00:55;2719;2585;1
D113;MP30;00:00:55;736;3431;1
D114;MP30;00:00:56;613;211;1
D115;MP30;00:00:56;146;2858;1
D116;MP30;00:00:57;7111;763;1
D117;MP30;00:00:57;307;1227;1
D118;MP30;00:00:58;7561;904;1
D119;MP30;00:00:58;5468;2333;1
D120;MP30;00:00:59;1102;5055;1
D121;MP30;00:01:00;1332;1508;1
D122;MP30;00:01:00;2973;6182;1
D123;MP30;00:01:00;7667;97;1
D124;MP30;00:01:01;4701;260;1
D125;MP30;00:01:01;6007;4315;1
D126;MP30;00:01:02;5890;6188;1
D127;MP30;00:01:02;1445;147;1
D128;MP30;00:01:03;3376;5865;1
D129;MP30;00:01:03;5191;6016;1
D130;MP30;00:01:04;4079;5731;1
D131;MP30;00:01:04;4529;5899;1
D132;MP30;00:01:05;531;6180;1
D133;MP30;00:01:05;6282;4254;1
D134;MP30;00:01:06;4168;5856;1
D135;MP30;00:01:06;2700;1969;1
D136;MP30;00:01:07;7395;7167;1
D137;MP30;00:01:07;2139;1727;1
D138;MP30;00:01:08;7447;2910;1
D139;MP30;00:01:08;2027;1933;1
D140;MP30;00:01:09;3464;7337;1
D141;MP30;00:01:09;4078;6476;1
D142;MP30;00:01:10;7304;3819;1
D143;MP30;00:01:10;1215;4085;1
D144;MP30;00:01:11;6831;792;1
D145;MP30;00:01:11;7090;2610;1
D146;MP30;00:01:12;5679;3045;1
D147;MP30;00:01:12;4379;817;1
D148;MP30;00:01:13;5738;6958;1
D149;MP30;00:01:13;891;1960;1
D150;MP30;00:01:14;3203;7849;1
D151;MP30;00:01:14;3216;2281;1
D152;MP30;00:01:15;2932;4662;1
D153;MP30;00:01:15;4608;2264;1
D154;MP30;00:01:16;692;1330;1
D155;MP30;00:01:16;5698;4850;1
D156;MP30;00:01:17;696;3992;1
D157;MP30;00:01:17;3766;1288;1
D158;MP30;00:01:18;1378;4649;1
D159;MP30;00:01:18;5835;4025;1
D160;MP30;00:01:19;1679;4963;1
D161;MP30;00:01:19;3759;5444;1
D162;MP30;00:01:20;5532;15;1
D163;MP30;00:01:20;941;4970;1
D164;MP30;00:01:21;5840;4433;1
D165;MP30;00:01:21;2169;220;1
D166;MP30;00:01:22;1634;2684;1
D167;MP30;00:01:22;6405;984;1
D168;MP30;00:01:23;5230;5873;1
D169;MP30;00:01:23;2234;2105;1
D170;MP30;00:01:24;5259;2084;1
D171;MP30;00:01:24;7614;7921;1
D172;MP30;00:01:25;1573;2208;1
D173;MP30;00:01:25;4792;3695;1
D174;MP30;00:01:26;1749;1355;1
D175;MP30;00:01:26;3147;1497;1
D176;MP30;00:01:27;7544;4767;1
D177;MP30;00:01:27;7004;537;1
D178;MP30;00:01:28;1357;4699;1
D179;MP30;00:01:28;2362;5944;1
D180;MP30;00:01:29;6012;2987;1
D181;MP30;00:01:30;3877;686;1
D182;MP30;00:01:30;851;2264;1
D183;MP30;00:01:30;4931;6408;1
D184;MP30;00:01:31;613;2354;1
D185;MP30;00:01:31;7478;3992;1
D186;MP30;00:01:32;112;7011;1
D187;MP30;00:01:32;3304;1788;1
D188;MP30;00:01:33;1753;907;1
D189;MP30;00:01:33;992;2152;1
D190;MP30;00:01:34;1948;1349;1
D191;MP30;00:01:34;6144;780;1
D192;MP30;00:01:35;4384;3792;1
D193;MP30;00:01:35;915;5556;1
D194;MP30;00:01:36;676;5124;1
D195;MP30;00:01:36;4758;3213;1
D196;MP30;00:01:37;5213;1290;1
D197;MP30;00:01:37;6985;3782;1
D198;MP30;00:01:38;2129;3467;1
D199;MP30;00:01:38;946;5729;1
D200;MP30;00:01:39;4983;5703;1
D201;MP30;00:01:39;2120;205;1
D202;MP30;00:01:40;207;1152;1
D203;MP30;00:01:40;7561;2646;1
D204;MP30;00:01:41;146;4717;1
D205;MP30;00:01:41;7549;1471;1
D206;MP30;00:01:42;602;3513;1
D207;MP30;00:01:42;5355;5837;1
D208;MP30;00:01:43;217;5938;1
D209;MP30;00:01:43;6208;3037;1
D210;MP30;00:01:44;2238;5416;1
D211;MP30;00:01:44;5652;1624;1
D212;MP30;00:01:45;1477;1349;1
D213;MP30;00:01:45;6279;5867;1
D214;MP30;00:01:46;5008;1363;1
D215;MP30;00:01:46;830;2894;1
D216;MP30;00:01:47;3402;5593;1
D217;MP30;00:01:47;1904;5139;1
D218;MP30;00:01:48;5012;1031;1
D219;MP30;00:01:48;7025;5068;1
D220;MP30;00:01:49;573;213;1
D221;MP30;00:01:49;4227;5237;1
D222;MP30;00:01:50;5103;2480;1
D223;MP30;00:01:50;4873;1688;1
D224;MP30;00:01:51;1750;7604;1
D225;MP30;00:01:51;5337;1627;1
D226;MP30;00:01:52;6901;1492;1
D227;MP30;00:01:52;6750;6446;1
D228;MP30;00:01:53;5301;1560;1
D229;MP30;00:01:53;777;7180;1
D230;MP30;00:01:54;736;2595;1
